transaction_id,customer_id,product_id,shop_id,quantity,actual_price,transaction_date,payment_method,transaction_type,unit_price,total_amount,transaction_time,city,district
283,4,13,14,7,,,UPI,SALE,163.01,1141.07,2023-12-08,Lalitpur,Morang
284,5,135,15,3,,,UPI,SALE,42.37,127.11,2023-04-16,Kathmandu,Bhaktapur
285,5,115,23,8,,,UPI,SALE,416.82,3334.56,2023-09-13,Kathmandu,Bhaktapur
286,1,39,20,9,,,CARD,SALE,125.72,1131.48,2023-12-15,Pokhara,Kathmandu
287,4,172,19,2,,,CARD,SALE,440.57,881.14,2023-12-03,Lalitpur,Kaski
288,5,38,7,1,,,CASH,SALE,288.33,288.33,2023-12-15,Kathmandu,Lalitpur
289,2,12,3,7,,,CARD,SALE,363.6,2545.2,2023-03-06,Bhaktapur,Lalitpur
290,3,69,34,6,,,CASH,SALE,218.23,1309.38,2023-08-25,Biratnagar,Kaski
291,4,86,37,1,,,CARD,SALE,305.95,305.95,2023-10-14,Lalitpur,Kathmandu
292,4,132,32,6,,,CASH,SALE,186.01,1116.06,2023-09-23,Lalitpur,Morang
293,1,84,27,1,,,CARD,SALE,34.51,34.51,2023-08-25,Pokhara,Morang
294,4,10,18,9,,,CASH,SALE,420.25,3782.25,2023-09-19,Lalitpur,Morang
295,4,77,1,8,,,UPI,SALE,237.5,1900.0,2023-09-24,Lalitpur,Bhaktapur
296,5,111,7,2,,,CARD,SALE,378.59,757.18,2023-08-30,Kathmandu,Lalitpur
297,4,45,18,5,,,CARD,SALE,328.1,1640.5,2023-07-20,Lalitpur,Morang
298,2,30,9,4,,,CASH,SALE,105.05,420.2,2023-10-03,Bhaktapur,Bhaktapur
299,2,15,3,4,,,UPI,SALE,160.18,640.72,2023-08-19,Bhaktapur,Lalitpur
300,5,165,17,10,,,UPI,SALE,356.66,3566.6,2023-07-26,Kathmandu,Morang
301,5,54,13,8,,,CARD,SALE,407.09,3256.72,2023-12-22,Kathmandu,Morang
302,5,97,7,1,,,CASH,SALE,350.51,350.51,2023-06-24,Kathmandu,Lalitpur
303,4,193,35,2,,,UPI,SALE,65.14,130.28,2023-06-20,Lalitpur,Morang
304,4,181,19,3,,,CASH,SALE,218.83,656.49,2023-09-14,Lalitpur,Kaski
305,1,131,27,6,,,CASH,SALE,358.45,2150.7,2023-03-26,Pokhara,Morang
306,3,90,6,3,,,UPI,SALE,252.19,756.57,2023-12-09,Biratnagar,Kathmandu
307,2,8,22,6,,,CARD,SALE,205.29,1231.74,2023-05-28,Bhaktapur,Kathmandu
308,2,15,42,9,,,CARD,SALE,144.84,1303.56,2023-06-14,Bhaktapur,Kathmandu
309,5,199,11,6,,,UPI,SALE,339.09,2034.54,2023-10-23,Kathmandu,Kaski
310,1,62,20,8,,,CASH,SALE,297.56,2380.48,2023-04-04,Pokhara,Kathmandu
311,3,139,31,5,,,UPI,SALE,100.06,500.3,2023-05-30,Biratnagar,Kaski
312,1,122,8,1,,,CARD,SALE,254.18,254.18,2023-02-20,Pokhara,Kaski
313,4,172,37,7,,,CARD,SALE,434.86,3044.02,2023-01-10,Lalitpur,Kathmandu
314,4,108,33,6,,,UPI,SALE,312.69,1876.14,2023-12-22,Lalitpur,Kaski
315,1,29,27,2,,,CASH,SALE,179.2,358.4,2023-07-12,Pokhara,Morang
316,1,150,4,4,,,CASH,SALE,329.02,1316.08,2023-10-18,Pokhara,Lalitpur
317,5,183,49,5,,,CASH,SALE,352.81,1764.05,2023-11-05,Kathmandu,Morang
318,2,120,26,4,,,CARD,SALE,210.31,841.24,2023-08-18,Bhaktapur,Bhaktapur
319,4,142,19,7,,,CARD,SALE,437.48,3062.36,2023-01-17,Lalitpur,Kaski
320,3,20,47,10,,,CASH,SALE,448.98,4489.8,2023-12-25,Biratnagar,Bhaktapur
321,5,3,49,2,,,CARD,SALE,242.81,485.62,2023-06-10,Kathmandu,Morang
322,3,126,34,6,,,CARD,SALE,184.47,1106.82,2023-11-10,Biratnagar,Kaski
323,2,150,24,10,,,CASH,SALE,321.59,3215.9,2023-04-30,Bhaktapur,Morang
324,4,5,1,4,,,CARD,SALE,74.19,296.76,2023-09-24,Lalitpur,Bhaktapur
325,1,105,4,3,,,CASH,SALE,255.52,766.56,2023-03-08,Pokhara,Lalitpur
326,3,96,6,5,,,CASH,SALE,279.67,1398.35,2023-05-20,Biratnagar,Kathmandu
327,4,53,35,2,,,CASH,SALE,291.93,583.86,2023-02-16,Lalitpur,Morang
328,1,176,4,2,,,CARD,SALE,227.28,454.56,2023-01-26,Pokhara,Lalitpur
329,2,129,22,10,,,CASH,SALE,177.63,1776.3,2023-06-01,Bhaktapur,Kathmandu
330,2,173,41,2,,,CASH,SALE,243.29,486.58,2023-09-17,Bhaktapur,Bhaktapur
331,5,97,28,2,,,CARD,SALE,400.2,800.4,2023-05-02,Kathmandu,Morang
332,5,48,28,7,,,UPI,SALE,187.23,1310.61,2023-12-15,Kathmandu,Morang
333,2,160,38,1,,,CASH,SALE,360.34,360.34,2023-06-21,Bhaktapur,Kathmandu
334,2,116,3,7,,,CASH,SALE,469.26,3284.82,2023-11-05,Bhaktapur,Lalitpur
335,3,80,50,2,,,CASH,SALE,245.32,490.64,2023-10-17,Biratnagar,Kaski
336,2,122,26,3,,,UPI,SALE,239.07,717.21,2023-01-29,Bhaktapur,Bhaktapur
337,3,141,16,9,,,CARD,SALE,381.06,3429.54,2023-01-30,Biratnagar,Morang
338,3,32,44,3,,,UPI,SALE,314.72,944.16,2023-05-07,Biratnagar,Kathmandu
339,5,87,23,8,,,CASH,SALE,60.35,482.8,2023-09-24,Kathmandu,Bhaktapur
340,5,145,43,5,,,CASH,SALE,354.62,1773.1,2023-11-04,Kathmandu,Bhaktapur
341,5,41,28,5,,,CARD,SALE,98.24,491.2,2023-04-01,Kathmandu,Morang
342,5,96,49,6,,,UPI,SALE,250.82,1504.92,2023-09-05,Kathmandu,Morang
343,1,93,4,6,,,UPI,SALE,178.31,1069.86,2023-01-03,Pokhara,Lalitpur
344,2,94,45,10,,,UPI,SALE,194.06,1940.6,2023-08-21,Bhaktapur,Morang
345,5,195,43,9,,,CASH,SALE,155.29,1397.61,2023-10-09,Kathmandu,Bhaktapur
346,3,52,31,6,,,UPI,SALE,170.27,1021.62,2023-03-18,Biratnagar,Kaski
347,1,37,20,8,,,CASH,SALE,368.43,2947.44,2023-05-27,Pokhara,Kathmandu
348,2,50,41,6,,,CARD,SALE,53.78,322.68,2023-01-04,Bhaktapur,Bhaktapur
349,3,64,6,8,,,CARD,SALE,115.64,925.12,2023-01-30,Biratnagar,Kathmandu
350,5,190,15,1,,,CARD,SALE,275.12,275.12,2023-06-11,Kathmandu,Bhaktapur
351,3,37,44,8,,,CASH,SALE,354.31,2834.48,2023-05-16,Biratnagar,Kathmandu
352,4,42,33,7,,,CARD,SALE,512.5,3587.5,2023-11-30,Lalitpur,Kaski
353,4,151,14,7,,,UPI,SALE,289.39,2025.73,2023-01-03,Lalitpur,Morang
354,3,109,40,3,,,CASH,SALE,102.18,306.54,2023-08-19,Biratnagar,Bhaktapur
355,3,136,47,8,,,UPI,SALE,342.46,2739.68,2023-08-13,Biratnagar,Bhaktapur
356,4,14,19,4,,,CASH,SALE,157.45,629.8,2023-03-28,Lalitpur,Kaski
357,3,39,29,2,,,UPI,SALE,119.31,238.62,2023-01-29,Biratnagar,Lalitpur
358,4,142,19,7,,,CASH,SALE,386.38,2704.66,2023-01-11,Lalitpur,Kaski
359,2,67,10,5,,,UPI,SALE,324.98,1624.9,2023-12-06,Bhaktapur,Kaski
360,4,137,46,5,,,CASH,SALE,415.44,2077.2,2023-03-04,Lalitpur,Kathmandu
361,1,36,4,10,,,UPI,SALE,343.37,3433.7,2023-04-27,Pokhara,Lalitpur
362,5,69,23,1,,,CASH,SALE,188.99,188.99,2023-01-06,Kathmandu,Bhaktapur
363,1,2,21,6,,,CARD,SALE,410.78,2464.68,2023-08-06,Pokhara,Morang
364,3,180,29,6,,,CASH,SALE,60.53,363.18,2023-06-21,Biratnagar,Lalitpur
365,3,8,47,10,,,CARD,SALE,230.72,2307.2,2023-05-17,Biratnagar,Bhaktapur
366,5,80,13,3,,,CARD,SALE,266.64,799.92,2023-02-24,Kathmandu,Morang
367,4,108,37,3,,,CARD,SALE,340.18,1020.54,2023-10-30,Lalitpur,Kathmandu
368,2,77,39,5,,,UPI,SALE,208.33,1041.65,2023-02-12,Bhaktapur,Kathmandu
369,1,176,4,10,,,UPI,SALE,239.41,2394.1,2023-10-28,Pokhara,Lalitpur
370,4,41,19,1,,,UPI,SALE,97.42,97.42,2023-08-29,Lalitpur,Kaski
371,2,196,3,7,,,CARD,SALE,149.26,1044.82,2023-07-22,Bhaktapur,Lalitpur
372,3,86,6,7,,,CARD,SALE,282.55,1977.85,2023-03-23,Biratnagar,Kathmandu
373,4,10,35,5,,,UPI,SALE,360.69,1803.45,2023-05-26,Lalitpur,Morang
374,4,133,33,4,,,CARD,SALE,79.1,316.4,2023-04-17,Lalitpur,Kaski
375,3,25,6,10,,,UPI,SALE,127.37,1273.7,2023-08-03,Biratnagar,Kathmandu
376,2,136,10,10,,,CASH,SALE,375.26,3752.6,2023-01-26,Bhaktapur,Kaski
377,3,9,29,1,,,CARD,SALE,471.09,471.09,2023-10-14,Biratnagar,Lalitpur
378,1,42,21,9,,,CARD,SALE,477.9,4301.1,2023-06-13,Pokhara,Morang
379,5,130,49,9,,,UPI,SALE,98.01,882.09,2023-03-22,Kathmandu,Morang
380,2,155,3,1,,,CARD,SALE,512.32,512.32,2023-04-15,Bhaktapur,Lalitpur
381,2,189,3,7,,,CASH,SALE,79.84,558.88,2023-09-17,Bhaktapur,Lalitpur
382,2,53,36,2,,,CASH,SALE,281.16,562.32,2023-03-27,Bhaktapur,Kaski
383,3,103,44,9,,,UPI,SALE,131.39,1182.51,2023-05-26,Biratnagar,Kathmandu
384,3,20,2,10,,,UPI,SALE,454.11,4541.1,2023-06-23,Biratnagar,Kathmandu
385,5,154,28,9,,,UPI,SALE,417.34,3756.06,2023-06-08,Kathmandu,Morang
386,3,127,30,7,,,UPI,SALE,337.1,2359.7,2023-09-25,Biratnagar,Kathmandu
387,5,128,23,4,,,CARD,SALE,200.29,801.16,2023-01-10,Kathmandu,Bhaktapur
388,1,87,4,8,,,CARD,SALE,65.11,520.88,2023-03-21,Pokhara,Lalitpur
389,2,148,39,9,,,CARD,SALE,41.69,375.21,2023-07-18,Bhaktapur,Kathmandu
390,5,165,7,7,,,CARD,SALE,361.26,2528.82,2023-05-23,Kathmandu,Lalitpur
391,4,76,32,6,,,CARD,SALE,227.66,1365.96,2023-02-05,Lalitpur,Morang
392,5,105,11,7,,,CARD,SALE,244.91,1714.37,2023-01-04,Kathmandu,Kaski
393,3,42,44,3,,,CASH,SALE,545.61,1636.83,2023-12-21,Biratnagar,Kathmandu
394,5,133,7,10,,,CASH,SALE,89.72,897.2,2023-10-20,Kathmandu,Lalitpur
395,2,190,38,3,,,CARD,SALE,293.45,880.35,2023-04-25,Bhaktapur,Kathmandu
396,2,185,9,5,,,CASH,SALE,249.2,1246.0,2023-05-23,Bhaktapur,Bhaktapur
397,4,53,19,7,,,CASH,SALE,285.33,1997.31,2023-05-07,Lalitpur,Kaski
398,2,135,45,2,,,CASH,SALE,44.04,88.08,2023-09-21,Bhaktapur,Morang
399,2,123,22,1,,,CARD,SALE,91.04,91.04,2023-03-15,Bhaktapur,Kathmandu
400,2,193,10,10,,,CARD,SALE,66.88,668.8,2023-02-14,Bhaktapur,Kaski
401,3,190,40,3,,,CASH,SALE,263.72,791.16,2023-03-27,Biratnagar,Bhaktapur
402,5,14,17,5,,,UPI,SALE,160.27,801.35,2023-04-26,Kathmandu,Morang
403,3,192,34,7,,,CARD,SALE,248.28,1737.96,2023-09-27,Biratnagar,Kaski
404,5,149,49,7,,,CASH,SALE,30.86,216.02,2023-06-05,Kathmandu,Morang
405,1,187,4,7,,,UPI,SALE,381.94,2673.58,2023-05-04,Pokhara,Lalitpur
406,3,153,50,1,,,UPI,SALE,201.6,201.6,2023-10-16,Biratnagar,Kaski
407,5,73,49,9,,,CARD,SALE,311.54,2803.86,2023-06-21,Kathmandu,Morang
408,2,4,22,10,,,CARD,SALE,385.44,3854.4,2023-11-25,Bhaktapur,Kathmandu
409,3,110,2,6,,,UPI,SALE,131.72,790.32,2023-11-11,Biratnagar,Kathmandu
410,3,125,30,7,,,CARD,SALE,103.96,727.72,2023-10-23,Biratnagar,Kathmandu
411,4,200,18,8,,,CASH,SALE,286.63,2293.04,2023-07-11,Lalitpur,Morang
412,2,116,42,6,,,CASH,SALE,458.13,2748.78,2023-01-24,Bhaktapur,Kathmandu
413,2,157,41,3,,,UPI,SALE,449.52,1348.56,2023-08-20,Bhaktapur,Bhaktapur
414,2,155,24,5,,,CASH,SALE,519.85,2599.25,2023-10-29,Bhaktapur,Morang
415,4,9,14,3,,,CASH,SALE,469.39,1408.17,2023-04-30,Lalitpur,Morang
416,1,39,5,3,,,CASH,SALE,129.27,387.81,2023-01-29,Pokhara,Kathmandu
417,4,72,25,7,,,CARD,SALE,156.6,1096.2,2023-08-14,Lalitpur,Kaski
418,3,172,2,8,,,UPI,SALE,440.33,3522.64,2023-07-22,Biratnagar,Kathmandu
419,3,98,47,10,,,UPI,SALE,185.75,1857.5,2023-02-21,Biratnagar,Bhaktapur
420,1,42,20,1,,,CARD,SALE,546.35,546.35,2023-10-30,Pokhara,Kathmandu
421,3,158,34,7,,,UPI,SALE,239.57,1676.99,2023-10-26,Biratnagar,Kaski
422,5,158,12,1,,,UPI,SALE,241.69,241.69,2023-09-13,Kathmandu,Morang
423,1,127,27,9,,,CASH,SALE,324.08,2916.72,2023-01-14,Pokhara,Morang
424,5,156,13,7,,,CARD,SALE,125.54,878.78,2023-04-09,Kathmandu,Morang
425,4,1,25,9,,,CASH,SALE,95.31,857.79,2023-06-10,Lalitpur,Kaski
426,4,144,35,8,,,CASH,SALE,17.31,138.48,2023-04-10,Lalitpur,Morang
427,3,145,44,2,,,CARD,SALE,380.09,760.18,2023-11-26,Biratnagar,Kathmandu
428,5,132,28,3,,,CASH,SALE,194.13,582.39,2023-03-17,Kathmandu,Morang
429,2,161,45,8,,,CASH,SALE,198.7,1589.6,2023-05-02,Bhaktapur,Morang
430,4,26,37,8,,,CARD,SALE,35.23,281.84,2023-02-13,Lalitpur,Kathmandu
431,4,97,35,5,,,CASH,SALE,351.09,1755.45,2023-10-11,Lalitpur,Morang
432,5,175,13,1,,,UPI,SALE,428.84,428.84,2023-06-13,Kathmandu,Morang
433,4,104,35,1,,,CASH,SALE,325.58,325.58,2023-08-08,Lalitpur,Morang
434,5,112,28,5,,,CASH,SALE,450.19,2250.95,2023-04-03,Kathmandu,Morang
435,4,118,37,1,,,CARD,SALE,289.4,289.4,2023-06-22,Lalitpur,Kathmandu
436,2,94,41,9,,,CARD,SALE,188.76,1698.84,2023-08-23,Bhaktapur,Bhaktapur
437,5,56,49,6,,,CASH,SALE,121.74,730.44,2023-11-04,Kathmandu,Morang
438,3,59,44,4,,,CARD,SALE,255.48,1021.92,2023-04-08,Biratnagar,Kathmandu
439,3,7,31,2,,,CASH,SALE,238.76,477.52,2023-05-05,Biratnagar,Kaski
440,5,39,7,2,,,UPI,SALE,125.02,250.04,2023-10-07,Kathmandu,Lalitpur
441,3,196,40,2,,,CARD,SALE,170.92,341.84,2023-02-06,Biratnagar,Bhaktapur
442,2,72,45,9,,,CASH,SALE,146.8,1321.2,2023-10-19,Bhaktapur,Morang
443,3,53,30,5,,,CARD,SALE,286.47,1432.35,2023-04-19,Biratnagar,Kathmandu
444,1,144,21,7,,,CARD,SALE,18.2,127.4,2023-10-16,Pokhara,Morang
445,1,99,27,6,,,UPI,SALE,183.68,1102.08,2023-09-15,Pokhara,Morang
446,3,73,40,1,,,UPI,SALE,322.83,322.83,2023-11-24,Biratnagar,Bhaktapur
447,3,97,47,6,,,CASH,SALE,405.51,2433.06,2023-04-19,Biratnagar,Bhaktapur
448,4,36,1,4,,,CARD,SALE,332.76,1331.04,2023-04-01,Lalitpur,Bhaktapur
449,4,49,14,7,,,CASH,SALE,62.4,436.8,2023-04-28,Lalitpur,Morang
450,4,12,18,8,,,CARD,SALE,348.82,2790.56,2023-07-19,Lalitpur,Morang
451,2,200,10,1,,,CARD,SALE,279.41,279.41,2023-12-06,Bhaktapur,Kaski
452,1,145,20,10,,,CASH,SALE,387.47,3874.7,2023-04-29,Pokhara,Kathmandu
453,5,88,11,2,,,CARD,SALE,65.54,131.08,2023-07-16,Kathmandu,Kaski
454,3,76,48,9,,,CASH,SALE,200.7,1806.3,2023-10-17,Biratnagar,Lalitpur
455,5,180,23,4,,,UPI,SALE,57.49,229.96,2023-08-20,Kathmandu,Bhaktapur
456,4,154,37,8,,,CARD,SALE,395.22,3161.76,2023-04-02,Lalitpur,Kathmandu
457,1,71,20,5,,,CARD,SALE,389.44,1947.2,2023-01-22,Pokhara,Kathmandu
458,2,108,36,6,,,CASH,SALE,332.24,1993.44,2023-04-13,Bhaktapur,Kaski
459,2,18,3,8,,,UPI,SALE,13.02,104.16,2023-03-15,Bhaktapur,Lalitpur
460,3,7,29,2,,,UPI,SALE,279.35,558.7,2023-05-15,Biratnagar,Lalitpur
461,4,3,19,6,,,CARD,SALE,268.69,1612.14,2023-11-13,Lalitpur,Kaski
462,5,80,28,8,,,UPI,SALE,246.39,1971.12,2023-02-17,Kathmandu,Morang
463,1,75,20,2,,,UPI,SALE,393.08,786.16,2023-12-03,Pokhara,Kathmandu
464,3,32,30,3,,,CARD,SALE,328.18,984.54,2023-10-29,Biratnagar,Kathmandu
465,2,159,42,8,,,UPI,SALE,47.81,382.48,2023-09-04,Bhaktapur,Kathmandu
466,2,189,39,7,,,CARD,SALE,76.46,535.22,2023-12-14,Bhaktapur,Kathmandu
467,5,200,49,8,,,CASH,SALE,291.11,2328.88,2023-07-23,Kathmandu,Morang
468,2,3,38,5,,,UPI,SALE,273.09,1365.45,2023-12-13,Bhaktapur,Kathmandu
469,1,143,5,4,,,CARD,SALE,354.12,1416.48,2023-09-20,Pokhara,Kathmandu
470,3,19,16,5,,,CARD,SALE,107.69,538.45,2023-12-07,Biratnagar,Morang
471,5,68,7,5,,,CARD,SALE,68.04,340.2,2023-08-05,Kathmandu,Lalitpur
472,2,142,24,3,,,CASH,SALE,432.93,1298.79,2023-03-26,Bhaktapur,Morang
473,2,16,22,2,,,CARD,SALE,85.09,170.18,2023-01-31,Bhaktapur,Kathmandu
474,2,58,24,9,,,UPI,SALE,136.57,1229.13,2023-11-25,Bhaktapur,Morang
475,1,83,8,3,,,CASH,SALE,85.49,256.47,2023-05-09,Pokhara,Kaski
476,2,149,39,8,,,CASH,SALE,30.87,246.96,2023-08-22,Bhaktapur,Kathmandu
477,4,25,18,3,,,CASH,SALE,140.94,422.82,2023-07-28,Lalitpur,Morang
478,1,94,4,6,,,CASH,SALE,202.26,1213.56,2023-06-08,Pokhara,Lalitpur
479,1,121,21,4,,,CASH,SALE,421.16,1684.64,2023-03-04,Pokhara,Morang
480,3,92,29,6,,,UPI,SALE,184.46,1106.76,2023-04-28,Biratnagar,Lalitpur
481,2,69,41,2,,,UPI,SALE,187.37,374.74,2023-11-18,Bhaktapur,Bhaktapur
482,1,37,21,1,,,CASH,SALE,373.93,373.93,2023-01-20,Pokhara,Morang
483,1,176,5,8,,,CARD,SALE,209.53,1676.24,2023-05-09,Pokhara,Kathmandu
484,3,27,31,5,,,CASH,SALE,115.74,578.7,2023-03-25,Biratnagar,Kaski
485,1,136,27,4,,,CASH,SALE,344.37,1377.48,2023-10-11,Pokhara,Morang
486,3,182,34,2,,,CASH,SALE,338.78,677.56,2023-09-12,Biratnagar,Kaski
487,2,96,45,3,,,CARD,SALE,269.92,809.76,2023-07-20,Bhaktapur,Morang
488,1,147,27,1,,,CARD,SALE,226.51,226.51,2023-03-04,Pokhara,Morang
489,5,64,7,8,,,CASH,SALE,124.75,998.0,2023-03-03,Kathmandu,Lalitpur
490,2,129,45,2,,,UPI,SALE,170.23,340.46,2023-04-04,Bhaktapur,Morang
491,2,32,41,10,,,CARD,SALE,347.89,3478.9,2023-11-08,Bhaktapur,Bhaktapur
492,5,189,23,9,,,CARD,SALE,89.27,803.43,2023-08-18,Kathmandu,Bhaktapur
493,5,9,49,9,,,CASH,SALE,489.02,4401.18,2023-04-23,Kathmandu,Morang
494,5,42,13,1,,,UPI,SALE,474.69,474.69,2023-09-16,Kathmandu,Morang
495,5,11,49,6,,,CASH,SALE,161.05,966.3,2023-02-08,Kathmandu,Morang
496,4,55,14,7,,,CASH,SALE,220.05,1540.35,2023-06-06,Lalitpur,Morang
497,5,87,11,1,,,CARD,SALE,67.83,67.83,2023-01-03,Kathmandu,Kaski
498,1,44,8,1,,,CARD,SALE,192.45,192.45,2023-07-04,Pokhara,Kaski
499,4,54,1,1,,,CARD,SALE,436.02,436.02,2023-06-14,Lalitpur,Bhaktapur
500,4,174,1,8,,,CASH,SALE,364.88,2919.04,2023-08-08,Lalitpur,Bhaktapur
501,4,138,18,4,,,UPI,SALE,173.64,694.56,2023-01-22,Lalitpur,Morang
502,4,78,33,5,,,CARD,SALE,334.25,1671.25,2023-06-26,Lalitpur,Kaski
503,3,113,16,6,,,CARD,SALE,388.92,2333.52,2023-06-10,Biratnagar,Morang
504,2,161,24,5,,,CARD,SALE,198.66,993.3,2023-05-16,Bhaktapur,Morang
505,2,71,42,6,,,CASH,SALE,379.02,2274.12,2023-01-20,Bhaktapur,Kathmandu
506,1,52,5,6,,,CASH,SALE,170.27,1021.62,2023-02-25,Pokhara,Kathmandu
507,3,127,50,9,,,UPI,SALE,331.48,2983.32,2023-02-09,Biratnagar,Kaski
508,5,123,43,3,,,UPI,SALE,92.26,276.78,2023-09-09,Kathmandu,Bhaktapur
509,2,76,36,5,,,CARD,SALE,213.41,1067.05,2023-03-01,Bhaktapur,Kaski
510,3,68,2,8,,,UPI,SALE,75.25,602.0,2023-10-06,Biratnagar,Kathmandu
511,1,51,20,9,,,UPI,SALE,207.31,1865.79,2023-04-04,Pokhara,Kathmandu
512,2,75,26,6,,,CASH,SALE,358.62,2151.72,2023-10-03,Bhaktapur,Bhaktapur
513,1,108,5,3,,,CASH,SALE,305.01,915.03,2023-12-30,Pokhara,Kathmandu
514,2,94,3,2,,,UPI,SALE,192.47,384.94,2023-10-07,Bhaktapur,Lalitpur
515,4,86,46,3,,,UPI,SALE,295.38,886.14,2023-04-09,Lalitpur,Kathmandu
516,4,67,1,3,,,CASH,SALE,340.68,1022.04,2023-08-09,Lalitpur,Bhaktapur
517,3,19,34,3,,,CASH,SALE,94.54,283.62,2023-11-30,Biratnagar,Kaski
518,2,46,9,3,,,CASH,SALE,241.42,724.26,2023-09-08,Bhaktapur,Bhaktapur
519,2,175,3,5,,,UPI,SALE,412.68,2063.4,2023-02-10,Bhaktapur,Lalitpur
520,5,22,11,4,,,CASH,SALE,21.32,85.28,2023-09-27,Kathmandu,Kaski
521,2,93,24,8,,,CASH,SALE,170.61,1364.88,2023-06-20,Bhaktapur,Morang
522,2,79,41,1,,,CASH,SALE,354.16,354.16,2023-12-17,Bhaktapur,Bhaktapur
523,2,48,24,9,,,CARD,SALE,164.36,1479.24,2023-04-26,Bhaktapur,Morang
524,2,75,9,1,,,UPI,SALE,397.05,397.05,2023-10-14,Bhaktapur,Bhaktapur
525,2,48,24,4,,,CASH,SALE,199.11,796.44,2023-06-08,Bhaktapur,Morang
526,2,129,24,7,,,UPI,SALE,162.92,1140.44,2023-12-14,Bhaktapur,Morang
527,4,56,35,6,,,CASH,SALE,113.56,681.36,2023-09-04,Lalitpur,Morang
528,5,12,43,5,,,UPI,SALE,331.02,1655.1,2023-11-29,Kathmandu,Bhaktapur
529,5,136,11,4,,,CASH,SALE,329.28,1317.12,2023-08-28,Kathmandu,Kaski
530,5,2,15,4,,,CARD,SALE,436.19,1744.76,2023-12-05,Kathmandu,Bhaktapur
531,2,176,45,2,,,CARD,SALE,206.21,412.42,2023-02-02,Bhaktapur,Morang
532,1,54,20,9,,,UPI,SALE,396.14,3565.26,2023-10-12,Pokhara,Kathmandu
533,5,68,12,9,,,CARD,SALE,67.28,605.52,2023-11-29,Kathmandu,Morang
534,1,91,5,4,,,UPI,SALE,39.29,157.16,2023-10-15,Pokhara,Kathmandu
535,3,58,2,2,,,CARD,SALE,145.2,290.4,2023-09-12,Biratnagar,Kathmandu
536,5,173,49,9,,,CASH,SALE,251.45,2263.05,2023-07-19,Kathmandu,Morang
537,4,143,18,9,,,UPI,SALE,322.74,2904.66,2023-10-21,Lalitpur,Morang
538,5,138,12,6,,,CASH,SALE,205.74,1234.44,2023-06-11,Kathmandu,Morang
539,1,160,21,3,,,CARD,SALE,381.01,1143.03,2023-02-05,Pokhara,Morang
540,2,103,36,3,,,UPI,SALE,114.86,344.58,2023-03-06,Bhaktapur,Kaski
541,3,68,31,4,,,CASH,SALE,78.05,312.2,2023-08-04,Biratnagar,Kaski
542,2,96,38,6,,,CASH,SALE,301.45,1808.7,2023-02-03,Bhaktapur,Kathmandu
543,5,148,17,2,,,UPI,SALE,42.08,84.16,2023-08-27,Kathmandu,Morang
544,3,53,40,2,,,CARD,SALE,290.19,580.38,2023-07-17,Biratnagar,Bhaktapur
545,2,51,42,4,,,CASH,SALE,211.36,845.44,2023-06-22,Bhaktapur,Kathmandu
546,5,198,49,10,,,UPI,SALE,277.05,2770.5,2023-02-19,Kathmandu,Morang
547,5,103,17,6,,,UPI,SALE,136.82,820.92,2023-07-23,Kathmandu,Morang
548,5,88,17,2,,,UPI,SALE,68.24,136.48,2023-07-16,Kathmandu,Morang
549,4,101,33,10,,,UPI,SALE,244.36,2443.6,2023-06-05,Lalitpur,Kaski
550,2,145,3,10,,,UPI,SALE,358.15,3581.5,2023-01-14,Bhaktapur,Lalitpur
551,2,193,10,1,,,CARD,SALE,60.41,60.41,2023-01-23,Bhaktapur,Kaski
552,2,58,41,4,,,CARD,SALE,126.91,507.64,2023-01-12,Bhaktapur,Bhaktapur
553,3,160,30,10,,,CASH,SALE,394.89,3948.9,2023-10-05,Biratnagar,Kathmandu
554,1,7,20,8,,,CARD,SALE,281.67,2253.36,2023-04-08,Pokhara,Kathmandu
555,4,197,19,4,,,CASH,SALE,410.49,1641.96,2023-04-18,Lalitpur,Kaski
556,4,200,32,3,,,CARD,SALE,320.18,960.54,2023-09-23,Lalitpur,Morang
557,4,15,37,9,,,UPI,SALE,164.23,1478.07,2023-05-09,Lalitpur,Kathmandu
558,5,82,12,5,,,CASH,SALE,290.76,1453.8,2023-06-03,Kathmandu,Morang
559,5,187,11,1,,,CASH,SALE,369.54,369.54,2023-06-23,Kathmandu,Kaski
560,2,165,41,6,,,UPI,SALE,375.44,2252.64,2023-08-11,Bhaktapur,Bhaktapur
561,2,123,24,6,,,CARD,SALE,89.9,539.4,2023-09-09,Bhaktapur,Morang
562,3,125,30,7,,,CARD,SALE,94.2,659.4,2023-09-14,Biratnagar,Kathmandu
563,4,143,35,7,,,UPI,SALE,352.91,2470.37,2023-05-17,Lalitpur,Morang
564,4,153,14,8,,,CASH,SALE,205.08,1640.64,2023-12-11,Lalitpur,Morang
565,4,51,14,5,,,CARD,SALE,210.8,1054.0,2023-09-22,Lalitpur,Morang
566,5,64,11,9,,,CARD,SALE,128.91,1160.19,2023-01-19,Kathmandu,Kaski
567,3,119,40,8,,,CARD,SALE,308.25,2466.0,2023-09-12,Biratnagar,Bhaktapur
568,3,152,50,3,,,UPI,SALE,454.53,1363.59,2023-12-17,Biratnagar,Kaski
569,2,124,24,2,,,CASH,SALE,367.6,735.2,2023-03-11,Bhaktapur,Morang
